ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
129,Contradiction,Contradiction,The US norm expresses disapproval towards hating one's spouse while the Chinese norm expresses approval towards divorcing when one does not get along with their partner,You can not divorce if you hate your spouse,0.4021868109703064,0.5711016058921814,0.4866442084312439
130,Contradiction,Contradiction,The US norm expresses a neutral attitude twoards the rivlary and jealousy between sibilings,It is not appropriate to be jealous of your own brother and it is normal to experience sibling rivalry,0.42566025257110596,0.4704587459564209,0.4480594992637634
131,No Relation,Entailment,"The US norm is about being aware of and expressing your emotions, while the Chinese norm is about taking initiative and being independent in problem-solving",It is not okay to not know your feelings and it is appropriate to try to figure things out on your own,0.4573538899421692,0.5100730657577515,0.4837134778499603
132,Entailment,No Relation,Both norms express similar attitudes towards making decisions in a confusing situation,The fact that you shouldn't leave too soon doesn' t imply that it is not wise to make any decisions when you are in a confusing and chaotic situation,0.43294984102249146,0.5595314502716064,0.49624064564704895
133,Contradiction,No Relation,"The US norm expresses disapproval of breaking up with someone without justification, while the Chinese norm suggests that it is okay to break up without too much explanation",It is not apparent that the person is your boyfriend and it is also not clear that there is too much explanation,0.4322160482406616,0.5155178904533386,0.4738669693470001
134,No Relation,No Relation,"The US norm is about being a good friend and showing hospitality, while the Chinese norm is about respecting the wishes of your family and friends and not rejecting their kind gestures",It is not always appropriate to not want to celebrate,0.28363895416259766,0.4610210359096527,0.3723299950361252
135,Entailment,No Relation,"Both norms express the idea that it is important to be aware of one’s own feelings and choices, regardless of what other people may think",You don't know you want,0.12880964577198029,0.37683919072151184,0.25282441824674606
136,No Relation,Contradiction,"The US norm is about respecting family relationships, while the Chinese norm is about being mindful of social etiquette",One cannot dislike and keep talking at the same time,0.2206629067659378,0.47422778606414795,0.3474453464150429
137,No Relation,Contradiction,"The US norm is about avoiding negative people and situations, while the Chinese norm is about having a positive attitude towards oneself",It is not okay to avoid people who hate you while it is inappropriate to hate yourself,0.46749621629714966,0.5683019757270813,0.5178990960121155
138,No Relation,No Relation,"The US norm is about having a positive attitude towards others, while the Chinese norm is about loyalty and maintaining a strong relationship with a best friend",Not all people are your best friend,0.3887938857078552,0.49042537808418274,0.439609631896019
139,Contradiction,Contradiction,"The US norm expresses expectation of knowing what to do, while the Chinese norm expresses more of an acceptance of confusion and not knowing what to do","It's expected that you know what to do, not that it''is okay",0.4765808582305908,0.5385084748268127,0.5075446665287018
140,Entailment,Contradiction,"Both norms express similar attitude towards hating the mother, which is disapproval",Love and respect are different from hate,0.3703344464302063,0.4372040629386902,0.40376925468444824
141,No Relation,No Relation,"The US norm is about having a positive attitude towards others, while the Chinese norm is about trying to understand the motivations behind a friend's behavior",It may be good to believe others in life should show good character and it is not necessary to try to understand the reason for your friend's change in behavior,0.47939056158065796,0.6195697784423828,0.5494801700115204
142,Entailment,Contradiction,Both norms express approval towards the idea of breaking up and being single,Single is different from boyfriend,0.1905760020017624,0.4274817705154419,0.30902888625860214
143,Contradiction,Contradiction,"The US norm expresses an attitude of acceptance towards negative feelings, while the Chinese norm expresses disapproval",It is not polite to speak badly of your elders,0.30010896921157837,0.49412718415260315,0.39711807668209076
