ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
135,Entailment,No Relation,"Both norms express the idea that it is important to be aware of one’s own feelings and choices, regardless of what other people may think",No one is perfect,0.23197688162326813,0.3975583612918854,0.31476762145757675
136,No Relation,No Relation,"The US norm is about respecting family relationships, while the Chinese norm is about being mindful of social etiquette",It's good to admit your faults because you will be honest about what you did,0.31369996070861816,0.4585443437099457,0.3861221522092819
137,No Relation,No Relation,"The US norm is about avoiding negative people and situations, while the Chinese norm is about having a positive attitude towards oneself",It's good to admit your faults because it'll help you move on,0.3558277487754822,0.4720602333545685,0.41394399106502533
138,No Relation,fail,"The US norm is about having a positive attitude towards others, while the Chinese norm is about loyalty and maintaining a strong relationship with a best friend",fail,0.027155466377735138,0.23689231276512146,0.1320238895714283
139,Contradiction,fail,"The US norm expresses expectation of knowing what to do, while the Chinese norm expresses more of an acceptance of confusion and not knowing what to do",fail,0.03544646501541138,0.29795485734939575,0.16670066118240356
140,Entailment,No Relation,"Both norms express similar attitude towards hating the mother, which is disapproval","The US norm is about personal choice, while the Chinese norm has to do with respect and honoring family relationships",0.3411417007446289,0.5146472454071045,0.4278944730758667
141,No Relation,No Relation,"The US norm is about having a positive attitude towards others, while the Chinese norm is about trying to understand the motivations behind a friend's behavior",It's not clear what the sentence means,0.22704073786735535,0.49532371759414673,0.36118222773075104
142,Entailment,Contradiction,Both norms express approval towards the idea of breaking up and being single,"It's good to admit your faults but not to call your stepmother ""mom"" even though she did not raise you since you were a child",0.2687510848045349,0.48108887672424316,0.37491998076438904
143,Contradiction,No Relation,"The US norm expresses an attitude of acceptance towards negative feelings, while the Chinese norm expresses disapproval",It's good to admit your faults,0.3300897479057312,0.49896514415740967,0.41452744603157043
144,No Relation,No Relation,"The US norm is about expectations, while the Chinese norm is about actions, which don't necessarily match up with expectations","The US norm is about personal choice, while the Chinese norm involves respecting and honoring family relationships",0.4961209297180176,0.6724157333374023,0.58426833152771
145,Entailment,No Relation,Both norms express disapproval towards trying to exclude someone from a group because of personal dislike,It's good to admit your faults because it makes us more human,0.30105555057525635,0.49353379011154175,0.39729467034339905
146,Entailment,No Relation,"Both norms express disapproval towards hating your sister, with the US norm being more direct while the Chinese norm being more indirect",It is common sense that you should admit your faults when you've done something wrong,0.3169099688529968,0.44865983724594116,0.382784903049469
147,No Relation,No Relation,"US norm approves of having hatred towards one's family members,while the Chinese norm suggests that it should be done without direct confrontation",No relation,0.08668798208236694,0.3055656850337982,0.19612683355808258
148,Entailment,No Relation,"The US norm expresses this indirectly by stating that it’s not okay to hold a grudge, and the Chinese norm approves of directly expressing one's feelings",It is not possible to entail and contradict,0.2710791528224945,0.4495474696159363,0.3603133112192154
149,Entailment,No Relation,"Both norms express approval towards offering an apology, although they differ in terms of who is being apologized to (ex-partner in Chinese norm, unspecified person in US norm)","The US norm is about personal choice and family planning, while the Chinese norm, is based on respect and honoring family relationships",0.4174412488937378,0.538541316986084,0.4779912829399109
150,Entailment,No Relation,Both norms express positive attitudes towards receiving presents on one's birthday,"The US norm is about personal choice, while the Chinese norm focuses on respect and honoring family relationships, whereas the US is a family based society",0.3967425227165222,0.4142295718193054,0.4054860472679138
